진료년도,상병구분,시도,시군구,성별,환자수,입내원일수,요양급여비용
2024,불안장애,경기,군포시,여,1884 ,11652 ,565385400 
2024,불안장애,경기,남양주시,남,3435 ,17528 ,1015233640 
2024,불안장애,경기,남양주시,여,5889 ,30152 ,1762024610 
2024,불안장애,경기,의왕시,남,327 ,1211 ,76033770 
2024,불안장애,경기,의왕시,여,602 ,2382 ,148116320 
2024,불안장애,경기,시흥시,남,2419 ,16106 ,843579220 
2024,불안장애,경기,시흥시,여,3438 ,22642 ,1215542300 
2024,불안장애,경기,오산시,남,932 ,4433 ,307637490 
2024,불안장애,경기,오산시,여,1123 ,5211 ,354138980 
2024,불안장애,경기,고양덕양구,남,2115 ,11004 ,863866620 
2024,불안장애,경기,고양덕양구,여,3462 ,16901 ,1291293810 
2024,불안장애,경기,고양일산서구,남,2547 ,17709 ,1109410770 
2024,불안장애,경기,고양일산서구,여,4229 ,28170 ,1821412970 
2024,불안장애,경기,고양일산동구,남,1935 ,10428 ,663441990 
2024,불안장애,경기,고양일산동구,여,3567 ,18845 ,1196581270 
2024,불안장애,경기,용인기흥구,남,2342 ,10729 ,628099500 
2024,불안장애,경기,용인기흥구,여,3758 ,17008 ,1020263480 
2024,불안장애,경기,용인수지구,남,1976 ,9298 ,504317520 
2024,불안장애,경기,용인수지구,여,3622 ,17639 ,931153130 
2024,불안장애,경기,용인처인구,남,1058 ,4325 ,210721790 
2024,불안장애,경기,용인처인구,여,1600 ,6589 ,328661730 
2024,불안장애,경기,이천시,남,1234 ,5761 ,269324170 
2024,불안장애,경기,이천시,여,1736 ,8018 ,395244520 
2024,불안장애,경기,파주시,남,2121 ,11634 ,895039140 
2024,불안장애,경기,파주시,여,3136 ,16465 ,1181979070 
2024,불안장애,경기,김포시,남,4104 ,23193 ,1182725530 
2024,불안장애,경기,김포시,여,6448 ,38568 ,1860969360 
2024,불안장애,경기,안성시,남,654 ,3657 ,128319480 
2024,불안장애,경기,안성시,여,992 ,4634 ,143547540 
2024,불안장애,경기,화성시,남,4622 ,26388 ,1839767160 
2024,불안장애,경기,화성시,여,6530 ,37701 ,2643865030 
2024,불안장애,경기,광주시,남,1548 ,7674 ,540261190 
2024,불안장애,경기,광주시,여,2421 ,11693 ,862874760 
2024,불안장애,경기,양주시,남,1265 ,5712 ,285568490 
2024,불안장애,경기,양주시,여,1957 ,8923 ,439827980 
2024,불안장애,경기,포천시,남,841 ,3506 ,162940230 
2024,불안장애,경기,포천시,여,1335 ,6391 ,277312240 
2024,불안장애,경기,여주시,남,569 ,3698 ,146102400 
2024,불안장애,경기,여주시,여,732 ,3574 ,134339470 
2024,불안장애,강원,고성군,남,186 ,1041 ,25132930 
2024,불안장애,강원,고성군,여,448 ,2150 ,61610140 
2024,불안장애,강원,양구군,남,69 ,192 ,3340530 
2024,불안장애,강원,양구군,여,114 ,320 ,5923610 
2024,불안장애,강원,양양군,남,57 ,204 ,3181090 
2024,불안장애,강원,양양군,여,125 ,337 ,5490970 
2024,불안장애,강원,영월군,남,92 ,252 ,7097790 
2024,불안장애,강원,영월군,여,170 ,404 ,6976530 
2024,불안장애,강원,인제군,남,94 ,214 ,4029130 
2024,불안장애,강원,인제군,여,175 ,381 ,6735320 
2024,불안장애,강원,정선군,남,78 ,162 ,4034820 
2024,불안장애,강원,정선군,여,158 ,373 ,7591760 
2024,불안장애,강원,철원군,남,46 ,117 ,1956450 
2024,불안장애,강원,철원군,여,97 ,203 ,3329370 
2024,불안장애,강원,평창군,남,95 ,285 ,6160110 
2024,불안장애,강원,평창군,여,183 ,473 ,10065000 
2024,불안장애,강원,홍천군,남,683 ,6042 ,201162850 
2024,불안장애,강원,홍천군,여,979 ,9869 ,322249540 
2024,불안장애,강원,화천군,남,52 ,133 ,1981750 
2024,불안장애,강원,화천군,여,78 ,138 ,2195900 
2024,불안장애,강원,횡성군,남,107 ,242 ,6308050 
2024,불안장애,강원,횡성군,여,217 ,499 ,16918170 
2024,불안장애,강원,강릉시,남,2400 ,13120 ,832187370 
2024,불안장애,강원,강릉시,여,3152 ,15792 ,919147330 
2024,불안장애,강원,동해시,남,782 ,3892 ,204037520 
2024,불안장애,강원,동해시,여,1006 ,4676 ,229436590 
2024,불안장애,강원,속초시,남,537 ,3407 ,165364200 
2024,불안장애,강원,속초시,여,803 ,4493 ,203631150 
2024,불안장애,강원,원주시,남,3096 ,20575 ,927932050 
2024,불안장애,강원,원주시,여,4692 ,28797 ,1174665440 
2024,불안장애,강원,춘천시,남,2484 ,11206 ,690760910 
2024,불안장애,강원,춘천시,여,3348 ,15216 ,854648410 
2024,불안장애,강원,태백시,남,345 ,2873 ,121478030 
2024,불안장애,강원,태백시,여,505 ,4107 ,172172230 
2024,불안장애,강원,삼척시,남,410 ,2463 ,134246860 
2024,불안장애,강원,삼척시,여,782 ,5232 ,324502340 
2024,불안장애,충북,괴산군,남,147 ,310 ,11514210 
2024,불안장애,충북,괴산군,여,206 ,646 ,34225340 
2024,불안장애,충북,단양군,남,30 ,94 ,2809690 
2024,불안장애,충북,단양군,여,65 ,185 ,6347390 
2024,불안장애,충북,보은군,남,145 ,436 ,14913980 
2024,불안장애,충북,보은군,여,175 ,697 ,30719260 
2024,불안장애,충북,영동군,남,464 ,2946 ,122716090 
2024,불안장애,충북,영동군,여,696 ,4469 ,205236750 
2024,불안장애,충북,옥천군,남,330 ,2072 ,90027350 
2024,불안장애,충북,옥천군,여,437 ,2448 ,100784780 
2024,불안장애,충북,음성군,남,417 ,1177 ,35452340 
2024,불안장애,충북,음성군,여,550 ,1443 ,32472000 
2024,불안장애,충북,진천군,남,647 ,3606 ,200164870 
2024,불안장애,충북,진천군,여,688 ,3566 ,188733070 
2024,불안장애,충북,증평군,남,72 ,295 ,4668130 
2024,불안장애,충북,증평군,여,100 ,282 ,4307510 
2024,불안장애,충북,청주상당구,남,1930 ,11030 ,681129550 
2024,불안장애,충북,청주상당구,여,3344 ,19530 ,1218241770 
2024,불안장애,충북,청주흥덕구,남,2236 ,11329 ,591634900 
2024,불안장애,충북,청주흥덕구,여,3088 ,16173 ,857569700 
2024,불안장애,충북,청주청원구,남,1365 ,6584 ,421612990 
2024,불안장애,충북,청주청원구,여,2035 ,9481 ,615931560 
2024,불안장애,충북,청주서원구,남,1046 ,5989 ,268753680 
2024,불안장애,충북,청주서원구,여,1788 ,9848 ,433960190 
2024,불안장애,충북,충주시,남,1216 ,6558 ,350829630 
2024,불안장애,충북,충주시,여,1716 ,8522 ,437178850 
2024,불안장애,충북,제천시,남,612 ,3865 ,198390420 
2024,불안장애,충북,제천시,여,860 ,4657 ,193305290 
2024,불안장애,충남,금산군,남,331 ,2084 ,87183370 
2024,불안장애,충남,금산군,여,485 ,3185 ,129509380 
2024,불안장애,충남,부여군,남,374 ,1690 ,68558100 
2024,불안장애,충남,부여군,여,511 ,2222 ,96854560 
2024,불안장애,충남,서천군,남,145 ,528 ,22572700 
2024,불안장애,충남,서천군,여,265 ,910 ,41339980 
2024,불안장애,충남,예산군,남,327 ,1348 ,65611740 
2024,불안장애,충남,예산군,여,480 ,1437 ,65313970 
2024,불안장애,충남,청양군,남,100 ,269 ,6078350 
2024,불안장애,충남,청양군,여,204 ,495 ,11663000 
2024,불안장애,충남,홍성군,남,404 ,2314 ,138696290 
2024,불안장애,충남,홍성군,여,551 ,2970 ,144860620 
2024,불안장애,충남,태안군,남,344 ,1407 ,36139850 
2024,불안장애,충남,태안군,여,590 ,2137 ,56729280 
2024,불안장애,충남,천안서북구,남,2953 ,17320 ,1286967050 
2024,불안장애,충남,천안서북구,여,4091 ,23887 ,1775433460 
2024,불안장애,충남,천안동남구,남,1908 ,10159 ,555195390 
2024,불안장애,충남,천안동남구,여,2964 ,16310 ,943162860 
2024,불안장애,충남,공주시,남,729 ,4275 ,233775520 
2024,불안장애,충남,공주시,여,1078 ,4882 ,260958100 
2024,불안장애,충남,보령시,남,781 ,3680 ,109188340 
2024,불안장애,충남,보령시,여,1108 ,5009 ,156479700 
2024,불안장애,충남,아산시,남,1720 ,9050 ,461467990 
2024,불안장애,충남,아산시,여,2525 ,13270 ,672235450 
2024,불안장애,충남,서산시,남,970 ,5428 ,172350740 
2024,불안장애,충남,서산시,여,1360 ,7298 ,235581090 
2024,불안장애,충남,논산시,남,547 ,2763 ,168739760 
2024,불안장애,충남,논산시,여,734 ,3644 ,207869040 
2024,불안장애,충남,계룡시,남,48 ,134 ,1987710 
2024,불안장애,충남,계룡시,여,103 ,236 ,3400080 
2024,불안장애,충남,당진시,남,1279 ,6305 ,310126810 
2024,불안장애,충남,당진시,여,1607 ,8358 ,422759560 
2024,불안장애,전북,고창군,남,168 ,717 ,24653020 
2024,불안장애,전북,고창군,여,246 ,774 ,18617250 
2024,불안장애,전북,무주군,남,196 ,307 ,6277130 
2024,불안장애,전북,무주군,여,285 ,537 ,11189050 
2024,불안장애,전북,부안군,남,274 ,1224 ,42043160 
2024,불안장애,전북,부안군,여,491 ,2337 ,78765320 
2024,불안장애,전북,순창군,남,239 ,1666 ,58306960 
2024,불안장애,전북,순창군,여,422 ,3164 ,103686960 
2024,불안장애,전북,완주군,남,361 ,1781 ,150845810 
2024,불안장애,전북,완주군,여,499 ,2450 ,198372210 
2024,불안장애,전북,임실군,남,73 ,145 ,2312200 
2024,불안장애,전북,임실군,여,119 ,262 ,4001560 
2024,불안장애,전북,장수군,남,74 ,210 ,3430160 
2024,불안장애,전북,장수군,여,189 ,493 ,8882060 
2024,불안장애,전북,진안군,남,56 ,113 ,2369090 
2024,불안장애,전북,진안군,여,111 ,275 ,5127050 
2024,불안장애,전북,군산시,남,2068 ,12535 ,641657990 
2024,불안장애,전북,군산시,여,3166 ,18979 ,1002846410 
2024,불안장애,전북,남원시,남,418 ,1799 ,54595860 
2024,불안장애,전북,남원시,여,669 ,2435 ,73615750 
2024,불안장애,전북,익산시,남,2601 ,12541 ,686848820 
2024,불안장애,전북,익산시,여,3820 ,18323 ,981477700 
2024,불안장애,전북,전주완산구,남,2763 ,15647 ,993689380 
2024,불안장애,전북,전주완산구,여,4613 ,27137 ,1820431050 
2024,불안장애,전북,전주덕진구,남,2524 ,14580 ,876748540 
2024,불안장애,전북,전주덕진구,여,3397 ,19400 ,1156333120 
2024,불안장애,전북,정읍시,남,890 ,4438 ,137384770 
2024,불안장애,전북,정읍시,여,1401 ,6666 ,215067140 
2024,불안장애,전북,김제시,남,941 ,6519 ,337306080 
2024,불안장애,전북,김제시,여,1631 ,12159 ,657263150 
2024,불안장애,전남,강진군,남,450 ,2068 ,166757970 
2024,불안장애,전남,강진군,여,726 ,3286 ,256504720 
2024,불안장애,전남,고흥군,남,314 ,1342 ,44138570 
2024,불안장애,전남,고흥군,여,668 ,2318 ,73286840 
2024,불안장애,전남,곡성군,남,76 ,239 ,7206860 
2024,불안장애,전남,곡성군,여,107 ,354 ,11849410 
2024,불안장애,전남,구례군,남,94 ,490 ,17274580 
2024,불안장애,전남,구례군,여,180 ,628 ,24247900 
2024,불안장애,전남,담양군,남,208 ,877 ,58037860 
2024,불안장애,전남,담양군,여,412 ,1599 ,88136500 
2024,불안장애,전남,무안군,남,223 ,829 ,35982810 
2024,불안장애,전남,무안군,여,319 ,982 ,42313290 
2024,불안장애,전남,보성군,남,199 ,949 ,48607920 
2024,불안장애,전남,보성군,여,292 ,1302 ,79089190 
2024,불안장애,전남,신안군,남,76 ,220 ,3855790 
2024,불안장애,전남,신안군,여,111 ,274 ,7544330 
2024,불안장애,전남,영광군,남,281 ,1493 ,82030280 
2024,불안장애,전남,영광군,여,440 ,1935 ,111616440 
2024,불안장애,전남,영암군,남,130 ,472 ,22527530 
2024,불안장애,전남,영암군,여,215 ,973 ,51649690 
2024,불안장애,전남,완도군,남,121 ,302 ,6348120 
2024,불안장애,전남,완도군,여,199 ,505 ,9667600 
2024,불안장애,전남,장성군,남,130 ,436 ,23214050 
2024,불안장애,전남,장성군,여,158 ,477 ,20510730 
2024,불안장애,전남,장흥군,남,357 ,1913 ,116777380 
2024,불안장애,전남,장흥군,여,521 ,2714 ,162882530 
2024,불안장애,전남,진도군,남,200 ,780 ,86722050 
2024,불안장애,전남,진도군,여,323 ,1284 ,135731730 
2024,불안장애,전남,함평군,남,98 ,395 ,29218950 
2024,불안장애,전남,함평군,여,138 ,548 ,39525650 
2024,불안장애,전남,해남군,남,361 ,1406 ,68568860 
2024,불안장애,전남,해남군,여,446 ,1382 ,57243450 
2024,불안장애,전남,화순군,남,190 ,711 ,34208870 
2024,불안장애,전남,화순군,여,245 ,864 ,41829520 
2024,불안장애,전남,나주시,남,761 ,3365 ,307328160 
2024,불안장애,전남,나주시,여,1287 ,5927 ,518010040 
2024,불안장애,전남,목포시,남,2033 ,10749 ,517169840 
2024,불안장애,전남,목포시,여,3087 ,16978 ,805696460 
2024,불안장애,전남,순천시,남,2283 ,12896 ,770378350 
2024,불안장애,전남,순천시,여,3776 ,21879 ,1313694630 
2024,불안장애,전남,여수시,남,1428 ,6948 ,366990860 
2024,불안장애,전남,여수시,여,2342 ,11339 ,605458100 
2024,불안장애,전남,광양시,남,566 ,2513 ,106538270 
2024,불안장애,전남,광양시,여,714 ,3353 ,145764310 
2024,불안장애,경북,고령군,남,70 ,232 ,4361830 
2024,불안장애,경북,고령군,여,84 ,263 ,4607760 
2024,불안장애,경북,군위군,남,0 ,0 ,0 
2024,불안장애,경북,군위군,여,0 ,0 ,0 
2024,불안장애,경북,봉화군,남,51 ,158 ,2411730 
2024,불안장애,경북,봉화군,여,101 ,258 ,4531330 
2024,불안장애,경북,성주군,남,83 ,651 ,28335750 
2024,불안장애,경북,성주군,여,182 ,582 ,10604850 
2024,불안장애,경북,영덕군,남,120 ,317 ,6334690 
2024,불안장애,경북,영덕군,여,264 ,755 ,15622450 
2024,불안장애,경북,영양군,남,13 ,45 ,884710 
2024,불안장애,경북,영양군,여,25 ,83 ,1851730 
2024,불안장애,경북,예천군,남,108 ,414 ,8348560 
2024,불안장애,경북,예천군,여,201 ,507 ,10722310 
2024,불안장애,경북,울릉군,남,10 ,23 ,805690 
2024,불안장애,경북,울릉군,여,16 ,51 ,1968950 
2024,불안장애,경북,울진군,남,175 ,596 ,11042720 
2024,불안장애,경북,울진군,여,233 ,696 ,13522930 
2024,불안장애,경북,의성군,남,180 ,773 ,14900910 
2024,불안장애,경북,의성군,여,294 ,971 ,17600610 
2024,불안장애,경북,청도군,남,190 ,693 ,15764010 
2024,불안장애,경북,청도군,여,393 ,1431 ,33591900 
2024,불안장애,경북,청송군,남,111 ,426 ,15489700 
2024,불안장애,경북,청송군,여,171 ,535 ,20174430 
2024,불안장애,경북,칠곡군,남,445 ,2397 ,137945060 
2024,불안장애,경북,칠곡군,여,662 ,3793 ,202164440 
2024,불안장애,경북,경주시,남,1412 ,7943 ,440609390 
2024,불안장애,경북,경주시,여,2226 ,12910 ,744686390 
2024,불안장애,경북,구미시,남,2069 ,9941 ,510470030 
2024,불안장애,경북,구미시,여,2701 ,12552 ,634489120 
2024,불안장애,경북,김천시,남,608 ,3241 ,133946070 
2024,불안장애,경북,김천시,여,881 ,3944 ,149434170 
2024,불안장애,경북,안동시,남,1411 ,7274 ,391735300 
2024,불안장애,경북,안동시,여,2115 ,10579 ,584217780 
2024,불안장애,경북,영주시,남,1107 ,6523 ,295398970 
2024,불안장애,경북,영주시,여,1829 ,10894 ,478713530 
2024,불안장애,경북,영천시,남,558 ,4128 ,168137140 
2024,불안장애,경북,영천시,여,865 ,5881 ,248920360 
2024,불안장애,경북,포항남구,남,1005 ,5168 ,324776990 
2024,불안장애,경북,포항남구,여,1631 ,8456 ,526984600 
2024,불안장애,경북,포항북구,남,2553 ,16577 ,903899920 
2024,불안장애,경북,포항북구,여,3902 ,27479 ,1372612770 
2024,불안장애,경북,문경시,남,391 ,1450 ,52544960 
2024,불안장애,경북,문경시,여,608 ,2141 ,70891540 
2024,불안장애,경북,상주시,남,564 ,3124 ,154206750 
2024,불안장애,경북,상주시,여,895 ,3704 ,158725860 
2024,불안장애,경북,경산시,남,1666 ,6805 ,372131150 
2024,불안장애,경북,경산시,여,2339 ,8800 ,466310950 
2024,불안장애,경남,거창군,남,312 ,1314 ,40411060 
2024,불안장애,경남,거창군,여,543 ,1769 ,53816350 
2024,불안장애,경남,고성군,남,154 ,485 ,20929260 
2024,불안장애,경남,고성군,여,307 ,750 ,29084500 
2024,불안장애,경남,남해군,남,73 ,191 ,4797870 
2024,불안장애,경남,남해군,여,157 ,401 ,12957870 
2024,불안장애,경남,산청군,남,61 ,165 ,3105820 
2024,불안장애,경남,산청군,여,162 ,306 ,6367610 
2024,불안장애,경남,의령군,남,84 ,252 ,7095520 
2024,불안장애,경남,의령군,여,169 ,622 ,39508560 
2024,불안장애,경남,창녕군,남,249 ,977 ,43397530 
2024,불안장애,경남,창녕군,여,429 ,1240 ,53238730 
2024,불안장애,경남,하동군,남,137 ,478 ,14397820 
2024,불안장애,경남,하동군,여,276 ,732 ,20653500 
2024,불안장애,경남,함안군,남,137 ,450 ,15416430 
2024,불안장애,경남,함안군,여,193 ,653 ,23050450 
2024,불안장애,경남,함양군,남,301 ,1059 ,51416990 
2024,불안장애,경남,함양군,여,555 ,1894 ,97142230 
2024,불안장애,경남,합천군,남,185 ,643 ,17037430 
2024,불안장애,경남,합천군,여,360 ,1223 ,35640620 
2024,불안장애,경남,김해시,남,3037 ,18396 ,934757210 
2024,불안장애,경남,김해시,여,4652 ,28076 ,1428861430 
2024,불안장애,경남,사천시,남,511 ,2848 ,154959890 
2024,불안장애,경남,사천시,여,828 ,3410 ,151474120 
2024,불안장애,경남,진주시,남,2781 ,15594 ,852466010 
2024,불안장애,경남,진주시,여,4128 ,23161 ,1169892880 
2024,불안장애,경남,창원마산회원구,남,2875 ,18451 ,1096837720 
2024,불안장애,경남,창원마산회원구,여,5267 ,34989 ,2102274490 
2024,불안장애,경남,창원마산합포구,남,1074 ,6867 ,333974360 
2024,불안장애,경남,창원마산합포구,여,1581 ,8993 ,431459680 
2024,불안장애,경남,창원진해구,남,794 ,3763 ,216003780 
2024,불안장애,경남,창원진해구,여,1213 ,6027 ,317669100 
2024,불안장애,경남,창원의창구,남,1322 ,6002 ,283528460 
2024,불안장애,경남,창원의창구,여,1722 ,7411 ,348961710 
2024,불안장애,경남,창원성산구,남,1873 ,11783 ,653231000 
2024,불안장애,경남,창원성산구,여,2703 ,16804 ,928095760 
2024,불안장애,경남,통영시,남,907 ,4370 ,169629440 
2024,불안장애,경남,통영시,여,1338 ,6039 ,230801180 
2024,불안장애,경남,밀양시,남,616 ,2734 ,141032100 
2024,불안장애,경남,밀양시,여,970 ,3651 ,167434200 
2024,불안장애,경남,거제시,남,1559 ,8572 ,354369590 
2024,불안장애,경남,거제시,여,2037 ,11056 ,457378670 
2024,불안장애,경남,양산시,남,1824 ,10873 ,597086850 
2024,불안장애,경남,양산시,여,2418 ,13917 ,704233730 
2024,불안장애,제주,서귀포시,남,845 ,4619 ,194307580 
2024,불안장애,제주,서귀포시,여,1472 ,7395 ,318501640 
2024,불안장애,제주,제주시,남,3537 ,19493 ,1052981640 
2024,불안장애,제주,제주시,여,5640 ,30308 ,1702017650 
2024,불안장애,세종,세종시,남,2385 ,12152 ,828050770 
2024,불안장애,세종,세종시,여,3537 ,18359 ,1260132190 
2024,조현병,서울,강남구,남,968 ,9216 ,1161488600 
2024,조현병,서울,강남구,여,1268 ,9953 ,1439836040 
2024,조현병,서울,강동구,남,590 ,7371 ,887265800 
2024,조현병,서울,강동구,여,673 ,9224 ,1055994630 
2024,조현병,서울,강서구,남,357 ,8724 ,846637620 
2024,조현병,서울,강서구,여,542 ,13592 ,1274929060 
2024,조현병,서울,관악구,남,303 ,3602 ,235118200 
2024,조현병,서울,관악구,여,379 ,4288 ,300834910 
2024,조현병,서울,구로구,남,502 ,9022 ,1070340160 
2024,조현병,서울,구로구,여,733 ,15128 ,1844136020 
2024,조현병,서울,도봉구,남,275 ,12277 ,1185036330 
2024,조현병,서울,도봉구,여,399 ,15622 ,1445775840 
2024,조현병,서울,동대문구,남,889 ,32991 ,3628284440 
2024,조현병,서울,동대문구,여,1095 ,34419 ,3875112360 
2024,조현병,서울,동작구,남,542 ,4617 ,664489840 
2024,조현병,서울,동작구,여,662 ,6137 ,905148650 
2024,조현병,서울,마포구,남,290 ,4476 ,311908970 
2024,조현병,서울,마포구,여,306 ,5341 ,350616890 
2024,조현병,서울,서대문구,남,714 ,12734 ,1115906790 
2024,조현병,서울,서대문구,여,1004 ,12581 ,1112111310 
2024,조현병,서울,성동구,남,448 ,3479 ,465737290 
2024,조현병,서울,성동구,여,590 ,4917 ,675764150 
2024,조현병,서울,성북구,남,310 ,2646 ,383328850 
2024,조현병,서울,성북구,여,357 ,3011 ,452268770 
2024,조현병,서울,영등포구,남,700 ,19488 ,2075487390 
2024,조현병,서울,영등포구,여,846 ,17174 ,1883576820 
2024,조현병,서울,용산구,남,132 ,1133 ,146835120 
2024,조현병,서울,용산구,여,215 ,1243 ,158803010 
2024,조현병,서울,은평구,남,517 ,6010 ,598011210 
2024,조현병,서울,은평구,여,727 ,8204 ,836560730 
2024,조현병,서울,종로구,남,1673 ,13875 ,2222945630 
2024,조현병,서울,종로구,여,1884 ,15824 ,2651887190 
2024,조현병,서울,중구,남,151 ,1309 ,132141630 
2024,조현병,서울,중구,여,181 ,1443 ,152749950 
2024,조현병,서울,송파구,남,827 ,19214 ,2187369110 
2024,조현병,서울,송파구,여,1093 ,22849 ,2802371000 
2024,조현병,서울,중랑구,남,565 ,21462 ,2055449120 
2024,조현병,서울,중랑구,여,675 ,16376 ,1702236390 
2024,조현병,서울,양천구,남,254 ,2331 ,284933030 
2024,조현병,서울,양천구,여,396 ,3522 ,402054220 
2024,조현병,서울,서초구,남,789 ,7794 ,1112938960 
2024,조현병,서울,서초구,여,1105 ,10579 ,1428816890 
2024,조현병,서울,노원구,남,516 ,5274 ,838424490 
2024,조현병,서울,노원구,여,700 ,7167 ,1207723570 
2024,조현병,서울,광진구,남,1102 ,23480 ,2513209390 
2024,조현병,서울,광진구,여,1355 ,28316 ,3115526300 
2024,조현병,서울,강북구,남,156 ,2072 ,108459330 
2024,조현병,서울,강북구,여,217 ,2810 ,157901870 
2024,조현병,서울,금천구,남,191 ,7011 ,761585870 
2024,조현병,서울,금천구,여,273 ,9091 ,942359660 
2024,조현병,부산,부산남구,남,251 ,17858 ,1748302560 
2024,조현병,부산,부산남구,여,286 ,19872 ,1963007630 
2024,조현병,부산,부산동구,남,381 ,7801 ,958546540 
2024,조현병,부산,부산동구,여,460 ,9315 ,1344788010 
2024,조현병,부산,부산동래구,남,247 ,7706 ,711062710 
2024,조현병,부산,부산동래구,여,291 ,6680 ,556871690 
2024,조현병,부산,부산진구,남,532 ,6678 ,579551260 
2024,조현병,부산,부산진구,여,765 ,9897 ,973026410 
2024,조현병,부산,부산북구,남,176 ,4906 ,409713480 
2024,조현병,부산,부산북구,여,229 ,7282 ,610475000 
2024,조현병,부산,부산서구,남,402 ,4635 ,532628900 
2024,조현병,부산,부산서구,여,510 ,7767 ,1088995120 
2024,조현병,부산,부산영도구,남,26 ,272 ,18640010 
2024,조현병,부산,부산영도구,여,50 ,1001 ,79418570 
2024,조현병,부산,부산중구,남,82 ,864 ,90128890 
2024,조현병,부산,부산중구,여,98 ,999 ,137164050 
2024,조현병,부산,부산해운대구,남,459 ,16927 ,1630760270 
2024,조현병,부산,부산해운대구,여,597 ,19462 ,1864403900 
2024,조현병,부산,부산사하구,남,214 ,10228 ,844846770 
2024,조현병,부산,부산사하구,여,309 ,11930 ,975116050 
2024,조현병,부산,부산금정구,남,311 ,23518 ,2455438640 
2024,조현병,부산,부산금정구,여,377 ,20134 ,2017100850 
2024,조현병,부산,부산강서구,남,0 ,0 ,0 
2024,조현병,부산,부산강서구,여,0 ,0 ,0 
2024,조현병,부산,부산연제구,남,474 ,17013 ,1527655500 
2024,조현병,부산,부산연제구,여,698 ,21083 ,1988395140 
2024,조현병,부산,부산수영구,남,205 ,2674 ,316851980 
2024,조현병,부산,부산수영구,여,337 ,3995 ,486382280 
2024,조현병,부산,부산사상구,남,465 ,29686 ,2834443160 
2024,조현병,부산,부산사상구,여,466 ,30669 ,2919190050 
2024,조현병,부산,부산기장군,남,47 ,674 ,39691340 
2024,조현병,부산,부산기장군,여,70 ,844 ,50257030 
2024,조현병,인천,인천미추홀구,남,471 ,18408 ,1798095570 
2024,조현병,인천,인천미추홀구,여,705 ,23567 ,2263336470 
2024,조현병,인천,인천동구,남,72 ,748 ,75075630 
2024,조현병,인천,인천동구,여,111 ,1500 ,240077580 
2024,조현병,인천,인천부평구,남,572 ,17239 ,1910359730 
2024,조현병,인천,인천부평구,여,1065 ,27695 ,3028682320 
2024,조현병,인천,인천중구,남,363 ,3140 ,503110600 
2024,조현병,인천,인천중구,여,482 ,3933 ,596855780 
2024,조현병,인천,인천서구,남,474 ,25940 ,2661131560 
2024,조현병,인천,인천서구,여,727 ,28592 ,2860717240 
2024,조현병,인천,인천남동구,남,618 ,29875 ,3059555380 
2024,조현병,인천,인천남동구,여,994 ,36006 ,3748081900 
2024,조현병,인천,인천연수구,남,57 ,686 ,67567890 
2024,조현병,인천,인천연수구,여,83 ,944 ,87472600 
2024,조현병,인천,인천계양구,남,573 ,30244 ,3214866430 
2024,조현병,인천,인천계양구,여,681 ,30448 ,3143625490 
2024,조현병,인천,인천강화군,남,37 ,3717 ,424210850 
2024,조현병,인천,인천강화군,여,47 ,1875 ,173498450 
2024,조현병,인천,인천옹진군,남,0 ,0 ,0 
2024,조현병,인천,인천옹진군,여,0 ,0 ,0 
2024,조현병,대구,대구남구,남,438 ,3930 ,627922780 
2024,조현병,대구,대구남구,여,503 ,5376 ,768312180 
2024,조현병,대구,대구동구,남,692 ,24044 ,2262223940 
2024,조현병,대구,대구동구,여,654 ,23102 ,2411732040 
2024,조현병,대구,대구북구,남,322 ,15664 ,1393713480 
2024,조현병,대구,대구북구,여,380 ,13334 ,1154107350 
2024,조현병,대구,대구서구,남,195 ,8580 ,978567350 
2024,조현병,대구,대구서구,여,293 ,10570 ,1110579640 
2024,조현병,대구,대구수성구,남,378 ,14546 ,1355164910 
2024,조현병,대구,대구수성구,여,467 ,16086 ,1434302920 
2024,조현병,대구,대구중구,남,511 ,4238 ,486834560 
2024,조현병,대구,대구중구,여,558 ,5122 ,615716440 
2024,조현병,대구,대구달서구,남,914 ,39381 ,3941315810 
2024,조현병,대구,대구달서구,여,1138 ,44847 ,4467439540 
2024,조현병,대구,대구달성군,남,162 ,11528 ,1121023210 
2024,조현병,대구,대구달성군,여,199 ,10398 ,989110700 
2024,조현병,대구,대구군위군,남,0 ,0 ,0 
2024,조현병,대구,대구군위군,여,0 ,0 ,0 
2024,조현병,광주,광주동구,남,686 ,18504 ,2567903530 
2024,조현병,광주,광주동구,여,853 ,16698 ,2472598670 
2024,조현병,광주,광주북구,남,516 ,11875 ,1391182830 
2024,조현병,광주,광주북구,여,735 ,15204 ,1867119770 
2024,조현병,광주,광주서구,남,188 ,6039 ,370180350 
2024,조현병,광주,광주서구,여,240 ,6529 ,440442230 
2024,조현병,광주,광주광산구,남,260 ,10824 ,1159170810 
2024,조현병,광주,광주광산구,여,276 ,7446 ,780750090 
2024,조현병,광주,광주남구,남,119 ,4620 ,396357240 
2024,조현병,광주,광주남구,여,166 ,4175 ,352921890 
2024,조현병,대전,대전유성구,남,165 ,6116 ,478073940 
2024,조현병,대전,대전유성구,여,182 ,6821 ,569605080 
2024,조현병,대전,대전대덕구,남,104 ,2336 ,299602880 
2024,조현병,대전,대전대덕구,여,146 ,4372 ,416325710 
2024,조현병,대전,대전서구,남,617 ,12518 ,1376493000 
