진료년도,상별구분,시도,시군구,성별,연령구분,환자수,입내원일수,요양급여비용
2024,불안장애,충북,괴산군,남,50~59세,22 ,54 ,1882210 
2024,불안장애,충북,괴산군,남,60~69세,31 ,73 ,2728800 
2024,불안장애,충북,괴산군,남,70~79세,30 ,51 ,1540100 
2024,불안장애,충북,괴산군,남,80~89세,18 ,28 ,618610 
2024,불안장애,충북,괴산군,남,90~99세,0 ,0 ,0 
2024,불안장애,충북,괴산군,남,100세이상,0 ,0 ,0 
2024,불안장애,충북,괴산군,여,0~9세,0 ,0 ,0 
2024,불안장애,충북,괴산군,여,10~19세,0 ,0 ,0 
2024,불안장애,충북,괴산군,여,20~29세,13 ,20 ,842990 
2024,불안장애,충북,괴산군,여,30~39세,12 ,36 ,2550790 
2024,불안장애,충북,괴산군,여,40~49세,14 ,24 ,1004220 
2024,불안장애,충북,괴산군,여,50~59세,33 ,63 ,3023370 
2024,불안장애,충북,괴산군,여,60~69세,53 ,338 ,21979500 
2024,불안장애,충북,괴산군,여,70~79세,39 ,57 ,1900220 
2024,불안장애,충북,괴산군,여,80~89세,33 ,71 ,1088120 
2024,불안장애,충북,괴산군,여,90~99세,0 ,0 ,0 
2024,불안장애,충북,괴산군,여,100세이상,0 ,0 ,0 
2024,불안장애,충북,단양군,남,10~19세,0 ,0 ,0 
2024,불안장애,충북,단양군,남,20~29세,0 ,0 ,0 
2024,불안장애,충북,단양군,남,30~39세,0 ,0 ,0 
2024,불안장애,충북,단양군,남,40~49세,0 ,0 ,0 
2024,불안장애,충북,단양군,남,50~59세,0 ,0 ,0 
2024,불안장애,충북,단양군,남,60~69세,10 ,32 ,642640 
2024,불안장애,충북,단양군,남,70~79세,0 ,0 ,0 
2024,불안장애,충북,단양군,남,80~89세,0 ,0 ,0 
2024,불안장애,충북,단양군,남,90~99세,0 ,0 ,0 
2024,불안장애,충북,단양군,남,100세이상,0 ,0 ,0 
2024,불안장애,충북,단양군,여,10~19세,0 ,0 ,0 
2024,불안장애,충북,단양군,여,20~29세,0 ,0 ,0 
2024,불안장애,충북,단양군,여,30~39세,0 ,0 ,0 
2024,불안장애,충북,단양군,여,40~49세,0 ,0 ,0 
2024,불안장애,충북,단양군,여,50~59세,14 ,45 ,1896400 
2024,불안장애,충북,단양군,여,60~69세,11 ,50 ,2108540 
2024,불안장애,충북,단양군,여,70~79세,15 ,25 ,659990 
2024,불안장애,충북,단양군,여,80~89세,12 ,39 ,545180 
2024,불안장애,충북,단양군,여,90~99세,0 ,0 ,0 
2024,불안장애,충북,단양군,여,100세이상,0 ,0 ,0 
2024,불안장애,충북,보은군,남,0~9세,0 ,0 ,0 
2024,불안장애,충북,보은군,남,10~19세,0 ,0 ,0 
2024,불안장애,충북,보은군,남,20~29세,16 ,29 ,1257220 
2024,불안장애,충북,보은군,남,30~39세,11 ,43 ,1636510 
2024,불안장애,충북,보은군,남,40~49세,19 ,44 ,1511760 
2024,불안장애,충북,보은군,남,50~59세,26 ,51 ,1990780 
2024,불안장애,충북,보은군,남,60~69세,23 ,90 ,3105800 
2024,불안장애,충북,보은군,남,70~79세,28 ,87 ,2619730 
2024,불안장애,충북,보은군,남,80~89세,20 ,73 ,1904820 
2024,불안장애,충북,보은군,남,90~99세,0 ,0 ,0 
2024,불안장애,충북,보은군,남,100세이상,0 ,0 ,0 
2024,불안장애,충북,보은군,여,0~9세,0 ,0 ,0 
2024,불안장애,충북,보은군,여,10~19세,0 ,0 ,0 
2024,불안장애,충북,보은군,여,20~29세,0 ,0 ,0 
2024,불안장애,충북,보은군,여,30~39세,0 ,0 ,0 
2024,불안장애,충북,보은군,여,40~49세,15 ,55 ,2900770 
2024,불안장애,충북,보은군,여,50~59세,27 ,179 ,14362210 
2024,불안장애,충북,보은군,여,60~69세,54 ,145 ,3982750 
2024,불안장애,충북,보은군,여,70~79세,22 ,97 ,2454200 
2024,불안장애,충북,보은군,여,80~89세,37 ,123 ,3371580 
2024,불안장애,충북,보은군,여,90~99세,0 ,0 ,0 
2024,불안장애,충북,보은군,여,100세이상,0 ,0 ,0 
2024,불안장애,충북,영동군,남,0~9세,0 ,0 ,0 
2024,불안장애,충북,영동군,남,10~19세,0 ,0 ,0 
2024,불안장애,충북,영동군,남,20~29세,17 ,98 ,2916240 
2024,불안장애,충북,영동군,남,30~39세,26 ,129 ,5697890 
2024,불안장애,충북,영동군,남,40~49세,48 ,297 ,11964900 
2024,불안장애,충북,영동군,남,50~59세,89 ,594 ,22811690 
2024,불안장애,충북,영동군,남,60~69세,131 ,780 ,32887260 
2024,불안장애,충북,영동군,남,70~79세,92 ,548 ,24217920 
2024,불안장애,충북,영동군,남,80~89세,69 ,451 ,19527540 
2024,불안장애,충북,영동군,남,90~99세,0 ,0 ,0 
2024,불안장애,충북,영동군,남,100세이상,0 ,0 ,0 
2024,불안장애,충북,영동군,여,0~9세,0 ,0 ,0 
2024,불안장애,충북,영동군,여,10~19세,0 ,0 ,0 
2024,불안장애,충북,영동군,여,20~29세,15 ,111 ,3821360 
2024,불안장애,충북,영동군,여,30~39세,31 ,152 ,5174750 
2024,불안장애,충북,영동군,여,40~49세,58 ,333 ,12392300 
2024,불안장애,충북,영동군,여,50~59세,87 ,502 ,20130530 
2024,불안장애,충북,영동군,여,60~69세,209 ,1210 ,54067450 
2024,불안장애,충북,영동군,여,70~79세,194 ,1151 ,52445390 
2024,불안장애,충북,영동군,여,80~89세,116 ,961 ,55753210 
2024,불안장애,충북,영동군,여,90~99세,0 ,0 ,0 
2024,불안장애,충북,영동군,여,100세이상,0 ,0 ,0 
2024,불안장애,충북,옥천군,남,0~9세,0 ,0 ,0 
2024,불안장애,충북,옥천군,남,10~19세,0 ,0 ,0 
2024,불안장애,충북,옥천군,남,20~29세,12 ,60 ,3261380 
2024,불안장애,충북,옥천군,남,30~39세,27 ,146 ,7080350 
2024,불안장애,충북,옥천군,남,40~49세,38 ,271 ,12130500 
2024,불안장애,충북,옥천군,남,50~59세,51 ,298 ,13804660 
2024,불안장애,충북,옥천군,남,60~69세,98 ,606 ,26498300 
2024,불안장애,충북,옥천군,남,70~79세,69 ,360 ,15840880 
2024,불안장애,충북,옥천군,남,80~89세,40 ,286 ,9954760 
2024,불안장애,충북,옥천군,남,90~99세,0 ,0 ,0 
2024,불안장애,충북,옥천군,남,100세이상,0 ,0 ,0 
2024,불안장애,충북,옥천군,여,0~9세,0 ,0 ,0 
2024,불안장애,충북,옥천군,여,10~19세,0 ,0 ,0 
2024,불안장애,충북,옥천군,여,20~29세,16 ,53 ,2654010 
2024,불안장애,충북,옥천군,여,30~39세,21 ,118 ,4945400 
2024,불안장애,충북,옥천군,여,40~49세,18 ,93 ,4503620 
2024,불안장애,충북,옥천군,여,50~59세,60 ,259 ,10307280 
2024,불안장애,충북,옥천군,여,60~69세,122 ,685 ,30125250 
2024,불안장애,충북,옥천군,여,70~79세,117 ,711 ,29120900 
2024,불안장애,충북,옥천군,여,80~89세,81 ,453 ,16355590 
2024,불안장애,충북,옥천군,여,90~99세,0 ,0 ,0 
2024,불안장애,충북,옥천군,여,100세이상,0 ,0 ,0 
2024,불안장애,충북,음성군,남,0~9세,0 ,0 ,0 
2024,불안장애,충북,음성군,남,10~19세,13 ,26 ,1539090 
2024,불안장애,충북,음성군,남,20~29세,31 ,79 ,3692020 
2024,불안장애,충북,음성군,남,30~39세,43 ,103 ,3933260 
2024,불안장애,충북,음성군,남,40~49세,60 ,154 ,4478620 
2024,불안장애,충북,음성군,남,50~59세,90 ,225 ,6959950 
2024,불안장애,충북,음성군,남,60~69세,84 ,260 ,7922980 
2024,불안장애,충북,음성군,남,70~79세,63 ,211 ,5021980 
2024,불안장애,충북,음성군,남,80~89세,33 ,110 ,1755360 
2024,불안장애,충북,음성군,남,90~99세,0 ,0 ,0 
2024,불안장애,충북,음성군,남,100세이상,0 ,0 ,0 
2024,불안장애,충북,음성군,여,0~9세,0 ,0 ,0 
2024,불안장애,충북,음성군,여,10~19세,0 ,0 ,0 
2024,불안장애,충북,음성군,여,20~29세,23 ,61 ,2112750 
2024,불안장애,충북,음성군,여,30~39세,30 ,75 ,2394190 
2024,불안장애,충북,음성군,여,40~49세,57 ,171 ,5593040 
2024,불안장애,충북,음성군,여,50~59세,96 ,274 ,5701700 
2024,불안장애,충북,음성군,여,60~69세,138 ,355 ,7164350 
2024,불안장애,충북,음성군,여,70~79세,109 ,248 ,4809400 
2024,불안장애,충북,음성군,여,80~89세,84 ,222 ,4054670 
2024,불안장애,충북,음성군,여,90~99세,14 ,25 ,345380 
2024,불안장애,충북,음성군,여,100세이상,0 ,0 ,0 
2024,불안장애,충북,진천군,남,0~9세,0 ,0 ,0 
2024,불안장애,충북,진천군,남,10~19세,0 ,0 ,0 
2024,불안장애,충북,진천군,남,20~29세,64 ,326 ,21268800 
2024,불안장애,충북,진천군,남,30~39세,103 ,504 ,32606120 
2024,불안장애,충북,진천군,남,40~49세,155 ,886 ,54605570 
2024,불안장애,충북,진천군,남,50~59세,144 ,854 ,45894510 
2024,불안장애,충북,진천군,남,60~69세,116 ,635 ,29062520 
2024,불안장애,충북,진천군,남,70~79세,64 ,310 ,13258550 
2024,불안장애,충북,진천군,남,80~89세,14 ,42 ,1227670 
2024,불안장애,충북,진천군,남,90~99세,0 ,0 ,0 
2024,불안장애,충북,진천군,남,100세이상,0 ,0 ,0 
2024,불안장애,충북,진천군,여,0~9세,0 ,0 ,0 
2024,불안장애,충북,진천군,여,10~19세,17 ,35 ,2477410 
2024,불안장애,충북,진천군,여,20~29세,69 ,284 ,17316990 
2024,불안장애,충북,진천군,여,30~39세,104 ,573 ,36151820 
2024,불안장애,충북,진천군,여,40~49세,147 ,890 ,53419800 
2024,불안장애,충북,진천군,여,50~59세,120 ,662 ,33905980 
2024,불안장애,충북,진천군,여,60~69세,117 ,615 ,28499080 
2024,불안장애,충북,진천군,여,70~79세,77 ,325 ,12366740 
2024,불안장애,충북,진천군,여,80~89세,49 ,144 ,4042870 
2024,불안장애,충북,진천군,여,90~99세,12 ,37 ,531630 
2024,불안장애,충북,진천군,여,100세이상,0 ,0 ,0 
2024,불안장애,충북,증평군,남,0~9세,0 ,0 ,0 
2024,불안장애,충북,증평군,남,10~19세,0 ,0 ,0 
2024,불안장애,충북,증평군,남,20~29세,0 ,0 ,0 
2024,불안장애,충북,증평군,남,30~39세,0 ,0 ,0 
2024,불안장애,충북,증평군,남,40~49세,10 ,36 ,489540 
2024,불안장애,충북,증평군,남,50~59세,0 ,0 ,0 
2024,불안장애,충북,증평군,남,60~69세,14 ,61 ,1074140 
2024,불안장애,충북,증평군,남,70~79세,17 ,44 ,681170 
2024,불안장애,충북,증평군,남,80~89세,17 ,91 ,1333700 
2024,불안장애,충북,증평군,남,90~99세,0 ,0 ,0 
2024,불안장애,충북,증평군,남,100세이상,0 ,0 ,0 
2024,불안장애,충북,증평군,여,0~9세,0 ,0 ,0 
2024,불안장애,충북,증평군,여,10~19세,0 ,0 ,0 
2024,불안장애,충북,증평군,여,20~29세,0 ,0 ,0 
2024,불안장애,충북,증평군,여,30~39세,0 ,0 ,0 
2024,불안장애,충북,증평군,여,40~49세,13 ,23 ,400760 
2024,불안장애,충북,증평군,여,50~59세,18 ,42 ,548990 
2024,불안장애,충북,증평군,여,60~69세,23 ,87 ,1269690 
2024,불안장애,충북,증평군,여,70~79세,14 ,44 ,654310 
2024,불안장애,충북,증평군,여,80~89세,16 ,54 ,956790 
2024,불안장애,충북,증평군,여,90~99세,0 ,0 ,0 
2024,불안장애,충북,증평군,여,100세이상,0 ,0 ,0 
2024,불안장애,충북,청주상당구,남,0~9세,0 ,0 ,0 
2024,불안장애,충북,청주상당구,남,10~19세,126 ,825 ,82764260 
2024,불안장애,충북,청주상당구,남,20~29세,284 ,1764 ,131144730 
2024,불안장애,충북,청주상당구,남,30~39세,334 ,1874 ,127447940 
2024,불안장애,충북,청주상당구,남,40~49세,343 ,1994 ,119139590 
2024,불안장애,충북,청주상당구,남,50~59세,346 ,1903 ,100382170 
2024,불안장애,충북,청주상당구,남,60~69세,298 ,1528 ,70755910 
2024,불안장애,충북,청주상당구,남,70~79세,164 ,764 ,31287720 
2024,불안장애,충북,청주상당구,남,80~89세,83 ,332 ,14778980 
2024,불안장애,충북,청주상당구,남,90~99세,0 ,0 ,0 
2024,불안장애,충북,청주상당구,남,100세이상,0 ,0 ,0 
2024,불안장애,충북,청주상당구,여,0~9세,0 ,0 ,0 
2024,불안장애,충북,청주상당구,여,10~19세,193 ,1012 ,90111890 
2024,불안장애,충북,청주상당구,여,20~29세,470 ,2491 ,201655440 
2024,불안장애,충북,청주상당구,여,30~39세,568 ,3370 ,256807930 
2024,불안장애,충북,청주상당구,여,40~49세,574 ,3318 ,210082360 
2024,불안장애,충북,청주상당구,여,50~59세,563 ,3296 ,179177890 
2024,불안장애,충북,청주상당구,여,60~69세,548 ,2972 ,141733780 
2024,불안장애,충북,청주상당구,여,70~79세,350 ,2061 ,98526520 
2024,불안장애,충북,청주상당구,여,80~89세,188 ,907 ,36469840 
2024,불안장애,충북,청주상당구,여,90~99세,22 ,81 ,1766810 
2024,불안장애,충북,청주상당구,여,100세이상,0 ,0 ,0 
2024,불안장애,충북,청주흥덕구,남,0~9세,35 ,208 ,15406420 
2024,불안장애,충북,청주흥덕구,남,10~19세,142 ,776 ,52829710 
2024,불안장애,충북,청주흥덕구,남,20~29세,358 ,1761 ,109552970 
2024,불안장애,충북,청주흥덕구,남,30~39세,407 ,1998 ,115455590 
2024,불안장애,충북,청주흥덕구,남,40~49세,458 ,2439 ,121572430 
2024,불안장애,충북,청주흥덕구,남,50~59세,401 ,1975 ,91114070 
2024,불안장애,충북,청주흥덕구,남,60~69세,284 ,1274 ,53959300 
2024,불안장애,충북,청주흥덕구,남,70~79세,139 ,555 ,18841250 
2024,불안장애,충북,청주흥덕구,남,80~89세,76 ,320 ,11987690 
2024,불안장애,충북,청주흥덕구,남,90~99세,0 ,0 ,0 
2024,불안장애,충북,청주흥덕구,남,100세이상,0 ,0 ,0 
2024,불안장애,충북,청주흥덕구,여,0~9세,19 ,87 ,7158630 
2024,불안장애,충북,청주흥덕구,여,10~19세,207 ,1175 ,80390050 
2024,불안장애,충북,청주흥덕구,여,20~29세,503 ,2607 ,159737510 
2024,불안장애,충북,청주흥덕구,여,30~39세,578 ,3282 ,193397590 
2024,불안장애,충북,청주흥덕구,여,40~49세,617 ,3269 ,173299060 
2024,불안장애,충북,청주흥덕구,여,50~59세,495 ,2610 ,124118200 
2024,불안장애,충북,청주흥덕구,여,60~69세,399 ,1791 ,75528540 
2024,불안장애,충북,청주흥덕구,여,70~79세,214 ,830 ,26651300 
2024,불안장애,충북,청주흥덕구,여,80~89세,123 ,470 ,15676950 
2024,불안장애,충북,청주흥덕구,여,90~99세,22 ,52 ,1611870 
2024,불안장애,충북,청주흥덕구,여,100세이상,0 ,0 ,0 
2024,불안장애,충북,청주청원구,남,0~9세,11 ,33 ,3088640 
2024,불안장애,충북,청주청원구,남,10~19세,80 ,433 ,40736880 
2024,불안장애,충북,청주청원구,남,20~29세,154 ,830 ,57720960 
2024,불안장애,충북,청주청원구,남,30~39세,208 ,968 ,67622510 
2024,불안장애,충북,청주청원구,남,40~49세,285 ,1501 ,100277330 
2024,불안장애,충북,청주청원구,남,50~59세,239 ,1046 ,63367260 
2024,불안장애,충북,청주청원구,남,60~69세,224 ,908 ,50400150 
2024,불안장애,충북,청주청원구,남,70~79세,127 ,541 ,24631300 
2024,불안장애,충북,청주청원구,남,80~89세,69 ,279 ,12426230 
2024,불안장애,충북,청주청원구,남,90~99세,0 ,0 ,0 
2024,불안장애,충북,청주청원구,남,100세이상,0 ,0 ,0 
2024,불안장애,충북,청주청원구,여,0~9세,10 ,28 ,2201830 
2024,불안장애,충북,청주청원구,여,10~19세,132 ,627 ,58611790 
2024,불안장애,충북,청주청원구,여,20~29세,203 ,1003 ,73518970 
2024,불안장애,충북,청주청원구,여,30~39세,295 ,1610 ,118003290 
2024,불안장애,충북,청주청원구,여,40~49세,357 ,1858 ,132272450 
2024,불안장애,충북,청주청원구,여,50~59세,319 ,1343 ,81368660 
2024,불안장애,충북,청주청원구,여,60~69세,356 ,1440 ,81158140 
2024,불안장애,충북,청주청원구,여,70~79세,218 ,879 ,43950440 
2024,불안장애,충북,청주청원구,여,80~89세,175 ,627 ,23589380 
2024,불안장애,충북,청주청원구,여,90~99세,22 ,65 ,1244020 
2024,불안장애,충북,청주청원구,여,100세이상,0 ,0 ,0 
2024,불안장애,충북,청주서원구,남,0~9세,0 ,0 ,0 
2024,불안장애,충북,청주서원구,남,10~19세,26 ,60 ,3688780 
2024,불안장애,충북,청주서원구,남,20~29세,159 ,908 ,44682100 
2024,불안장애,충북,청주서원구,남,30~39세,125 ,738 ,37510530 
2024,불안장애,충북,청주서원구,남,40~49세,174 ,967 ,44444350 
2024,불안장애,충북,청주서원구,남,50~59세,204 ,1048 ,44894440 
2024,불안장애,충북,청주서원구,남,60~69세,212 ,1201 ,49419530 
2024,불안장애,충북,청주서원구,남,70~79세,112 ,685 ,29991920 
2024,불안장애,충북,청주서원구,남,80~89세,60 ,353 ,12995830 
2024,불안장애,충북,청주서원구,남,90~99세,0 ,0 ,0 
2024,불안장애,충북,청주서원구,남,100세이상,0 ,0 ,0 
2024,불안장애,충북,청주서원구,여,0~9세,0 ,0 ,0 
2024,불안장애,충북,청주서원구,여,10~19세,36 ,127 ,6948540 
2024,불안장애,충북,청주서원구,여,20~29세,180 ,923 ,45681530 
2024,불안장애,충북,청주서원구,여,30~39세,181 ,1115 ,56201430 
2024,불안장애,충북,청주서원구,여,40~49세,218 ,1305 ,67290470 
2024,불안장애,충북,청주서원구,여,50~59세,320 ,1682 ,74026900 
2024,불안장애,충북,청주서원구,여,60~69세,423 ,2304 ,95028810 
2024,불안장애,충북,청주서원구,여,70~79세,284 ,1527 ,57884150 
2024,불안장애,충북,청주서원구,여,80~89세,163 ,775 ,29227030 
2024,불안장애,충북,청주서원구,여,90~99세,24 ,90 ,1671330 
2024,불안장애,충북,청주서원구,여,100세이상,0 ,0 ,0 
2024,불안장애,충북,충주시,남,0~9세,0 ,0 ,0 
2024,불안장애,충북,충주시,남,10~19세,36 ,160 ,12009330 
2024,불안장애,충북,충주시,남,20~29세,140 ,739 ,49248520 
2024,불안장애,충북,충주시,남,30~39세,140 ,699 ,39528000 
2024,불안장애,충북,충주시,남,40~49세,249 ,1499 ,79914530 
2024,불안장애,충북,충주시,남,50~59세,249 ,1357 ,71608100 
2024,불안장애,충북,충주시,남,60~69세,227 ,1145 ,56577930 
2024,불안장애,충북,충주시,남,70~79세,135 ,567 ,26033790 
2024,불안장애,충북,충주시,남,80~89세,84 ,366 ,13939330 
2024,불안장애,충북,충주시,남,90~99세,0 ,0 ,0 
2024,불안장애,충북,충주시,남,100세이상,0 ,0 ,0 
2024,불안장애,충북,충주시,여,0~9세,0 ,0 ,0 
2024,불안장애,충북,충주시,여,10~19세,47 ,162 ,13022240 
2024,불안장애,충북,충주시,여,20~29세,156 ,786 ,55436050 
2024,불안장애,충북,충주시,여,30~39세,187 ,1142 ,60865240 
2024,불안장애,충북,충주시,여,40~49세,272 ,1624 ,91490030 
2024,불안장애,충북,충주시,여,50~59세,300 ,1453 ,76055390 
2024,불안장애,충북,충주시,여,60~69세,363 ,1644 ,73366720 
2024,불안장애,충북,충주시,여,70~79세,253 ,953 ,38135060 
2024,불안장애,충북,충주시,여,80~89세,159 ,647 ,24348000 
2024,불안장애,충북,충주시,여,90~99세,28 ,111 ,4460120 
2024,불안장애,충북,충주시,여,100세이상,0 ,0 ,0 
2024,불안장애,충북,제천시,남,0~9세,0 ,0 ,0 
2024,불안장애,충북,제천시,남,10~19세,13 ,108 ,8568820 
2024,불안장애,충북,제천시,남,20~29세,63 ,480 ,30884780 
2024,불안장애,충북,제천시,남,30~39세,61 ,384 ,20981970 
2024,불안장애,충북,제천시,남,40~49세,107 ,907 ,50768610 
2024,불안장애,충북,제천시,남,50~59세,140 ,882 ,44916500 
2024,불안장애,충북,제천시,남,60~69세,136 ,655 ,28425830 
2024,불안장애,충북,제천시,남,70~79세,77 ,285 ,8672920 
2024,불안장애,충북,제천시,남,80~89세,37 ,158 ,5025610 
2024,불안장애,충북,제천시,남,90~99세,0 ,0 ,0 
2024,불안장애,충북,제천시,남,100세이상,0 ,0 ,0 
2024,불안장애,충북,제천시,여,0~9세,0 ,0 ,0 
2024,불안장애,충북,제천시,여,10~19세,18 ,45 ,3317890 
2024,불안장애,충북,제천시,여,20~29세,74 ,415 ,23816440 
2024,불안장애,충북,제천시,여,30~39세,82 ,505 ,21852540 
2024,불안장애,충북,제천시,여,40~49세,111 ,592 ,30734340 
2024,불안장애,충북,제천시,여,50~59세,178 ,924 ,38897150 
2024,불안장애,충북,제천시,여,60~69세,197 ,976 ,37204080 
2024,불안장애,충북,제천시,여,70~79세,142 ,893 ,28363510 
2024,불안장애,충북,제천시,여,80~89세,73 ,281 ,8540820 
